VideoID	EmCaptions
vid61005	a man is mourning and crying the dead american soldier
vid61005	a man looked sadly at his dead comrade-in-arms
vid61005	a soldier feels sad for the sacrifice of his comrades
vid61005	a soldier is sadly standing beside his died partner who is covered with a flag
vid61005	all of the soldiers are extremely sad for their comrade's death
vid61005	colleagues came sadly to bid farewell to the great hero
vid61005	the policeman was crying sadly at the bedside when watching his son died
vid61005	the soldier was very sad to acknowledge that his dear comrade was died
vid61005	the soldiers are sad to their comrade's death in the war
vid61005	when seeing his comrade lying in the coffin  ,  he wept sorrowfully behind his hand
vid61006	a soldier felt a deep grief and cried in front of the national flag
vid61006	because of the horrible terrors ,  the policeman lost his best partner sadly
vid61006	people in sorrow hold the last funeral for their common hero
vid61006	the black policeman is crying in a deep grief and sorrow
vid61006	the sad man is crying and trying to get something
vid61006	the sad man is grasping the clothing which stands for something and crying
vid61006	the solider is in extreme sadness with tears falling down
vid61006	a policeman was crying ,  hiding his face behind a cloth
vid61006	a black man carries his dead comrade-in-arms sadly
vid61006	a black policeman was crying sorrowfully and grabbed the cloth tightly
vid61006	a soldier cries in a great sorrow at a funeral for his comrade
vid61006	a soldier expresses mourning with a painful expression on his face
vid61006	a soldier is crying sorrowfully because of the death of his comrades
vid61006	a uniformed man maybe a civil servant feels sad for someone
vid61006	because of the death of one of their comrades  ,  all the soldiers are very sad
vid61006	holding the flag  ,  the soldier burst into tears
vid61006	the policeman grieves sadly for his colleagues sacrificed his life for his career
vid61006	the soldiers are very sad for their comrade's died in the battle
vid61006	when the hero was going to be buried  ,  people could not control their grief
vid61008	a soldier felt a deep grief when he took off his uniform
vid61008	a soldier is pretty sad for his comrades in arms ,  who died of a horrible war
vid61008	a white-colored man lowered his head in a deep sorrow and grief
vid61008	the man kneels on the ground to express his pain and grief
vid61008	the sad solider kneels down and mourns for his dead comrades
vid61008	the soldier sadly cries in front of his military uniforms
vid61008	the solider was crying sadly standing in front of his uniform
vid61008	a sad man got down on his knee at the front of the church
vid61008	a boy fell on his knees in grief  ,  filled with grief and despair
vid61008	a man was crying sadly beneath a sculpture in the public
vid61008	a man who buried his head on his hands was very sad
vid61008	a soldier covers his head in arms for the great sorrow of the death of his comrade
vid61008	a soldier is bowing to the dead soldiers with painful feeling
vid61008	a soldier is sad to his comrade's death because of the terrible war
vid61008	a soldier is weeping sorrowfully nearby the gravestone of his comrade
vid61008	a soldier mourns his comrade-in-arms sadly at the tombstone
vid61008	all of the soldiers are sorrowful for their comrade's death
vid61008	the soldier grieves for his dead fellow by his helmet  ,  rifle and military shoes  ,  which symbolizes his dead fellow
vid61008	the soldier was mourning his dead comrade in sorrow
vid61009	a woman full of sorrow knelt in front of the tombstone
vid61009	a beautiful lady wearing sunglasses is feeling in great sorrow and sadness
vid61009	sadness often can be shown in people's face when they visit the grave
vid61009	the woman kneels on the ground to express her pain and grief
vid61009	the woman leans on the tombstone of steve butcher and sobs aggrievedly
vid61009	the woman sadly landed on the gravestone of a man and started crying all the time
vid61009	the woman sorrowfully leans on the tombstone where her family was buried
vid61009	a lady crouched in front of the gravestone with a sad face
vid61009	a mother mourns her child sadly in front of a tombstone
vid61009	a sorrowful woman mourns her lover by touching the grave stone
vid61009	a woman is bending over the gravestone of her families  ,  sobbing in grief
vid61009	a woman is visiting her love ones in the graveyard
vid61009	a woman leans on a gravestone sadly which is belong to her lover
vid61009	a woman with a glass was sorrowful in front of the gravestone
vid61009	the woman feels sorrowful for his soldier husband dead in his military service in front of his gravestone
vid61009	the woman is sorrowful for her husband died in the battle
vid61009	the woman leaned sadly against the tombstone and cried in despair
vid61009	the young wife is in great grief for her husband's death because of the war
vid61009	the young woman felt very sorrowful for her husband's death
vid61010	the parents felt a deep sorrow when they learned their son was dead
vid61010	a man is comforting a women who is feeling great sad and unhappy
vid61010	a man tries to comfort the women who looks sad
vid61010	the officer solemnly sent the bone ash to the sad mother
vid61010	the sad mother got the ash sent by the warm-hearted man
vid61010	the solider comes to comfort these grieved family members of the martyr
vid61010	troop's chief is comforting the sorrowful people whose sons died in the war
vid61010	a policeman got down on his knee and was saying something towards a group of people in black suit
vid61010	a soldier is comforting the sorrowful elders whose children died in a war
vid61010	an officer is comforting the old people who are sad about losing their children
vid61010	soldier officers comfort the sad parents who lost their sons in troops
vid61010	the families are sorrowful for their sons died in the battle
vid61010	the family is in great grief for their son's death by an accident
vid61010	the hero's colleagues tried hard to comfort his grieved old parents
vid61010	the officer was consoling the sad old couple who had lost their son
vid61010	the policeman was comforting an old woman who was sorrowfully crying for her family
vid61010	the senior officer consoles his dead soldier's family members
vid61010	the soldier comes close to comfort the sorrowful families of the sacrificed man
vid61010	when the soldier comes back  ,  his mother is very old
vid61012	a beautiful woman was unhappy so she did things without any patience
vid61012	both drinking and painting are the ways of dealing with sorrow and sadness for the lady
vid61012	the sad woman is painting to cheer herself up
vid61012	the sad woman strolls for a while and paints at home to relieve her sadness
vid61012	the woman lives alone and do many things alone  ,  and she seems to be a little sad and lonely
vid61012	the woman with sorrow eyes walked aimlessly in the street
vid61012	this woman is unhappy that she tries to do everything she could to make herself tired
vid61012	a girl meditated at the rooftop and then went to draw a picture
vid61012	a girl is full of sadness  ,  living alone and couldn't find any happiness
vid61012	a girl specialized in painting observed the world and began to paint oil painting
vid61012	a long hair woman sorrowfully walked around and painted a picture
vid61012	a sad woman looked at the city and drew them down
vid61012	a sorrowful and upset woman who felt lonely and unsafe
vid61012	a woman is unhappy but still pick her pen up to draw pictures
vid61012	a young and pretty woman is in a great sorrow
vid61012	a young girl feels extremely unhappy because of no inspiration of drawing
vid61012	the girl covered up her sadness by drinking and drawing
vid61012	the woman is unhappy and doesn't know what to paint
vid61012	the woman walked alone on the road and lived in home alone
vid61013	a beautiful woman was so unhappy that she did things without any patience
vid61013	she is pretty bitter and she wants to painting to make her sadness out
vid61013	the girl tries to get out of the sorrow in the painting room
vid61013	the sad woman stopped painting and then gave a call to someone
vid61013	the sad woman stops painting and has a sad call to someone
vid61013	the sadness occurs on the woman who is painting and trying to call someone for help
vid61013	the young and beautiful lady eliminates her sorrow and grief by eating sweets
vid61013	a girl gave someone a call when she was painting
vid61013	a sad woman draws pictures and takes a break from time to time
vid61013	a sad woman has to draw a picture in a mess room
vid61013	a woman is in great sadness  ,  and she wants to be happy through painting
vid61013	a woman was unhappy and throw the phone into the rubbish
vid61013	she was painting sadly and could not find anyone to accompany her
vid61013	the girl painted a lot and ran out of material and then she called to somebody
vid61013	the girl was sad because her phone call went unanswered
vid61013	the girl was sorrowful because her boyfriend still gave her a call
vid61013	the lonely woman calls for someone and takes pills to release her sorrowfulness
vid61013	the painter is sad for she has no idea what to draw
vid61013	the woman became depressed to take medicine to settled the question
vid61014	boys were unhappy because of something bad and they all cried sorrowfully
vid61014	boys are feeling in a deep sorrow and sadness and they are almost crying
vid61014	the boy felt sorrowful and sad for the dead people
vid61014	the boy is so sad that his best friend has to leave him
vid61014	the boys are sad and sorrowful for their dead relatives
vid61014	those teenagers with tears seem to be very sorrowful because of their bad experiences
vid61014	young boys were so sad that they cannot speak out anything
vid61014	some boys were crying and seemed to have no idea what to do with their hands and feet
vid61014	a boy  ,  his eyes full of sadness  ,  despair with tears
vid61014	all of the young boys are sad and don't know what to do
vid61014	due to some unhappy things  ,  several grieved boys are full of tears
vid61014	members of the one direction feel unhappy for something
vid61014	several boys are sad with their eyes full of tears
vid61014	several different children wept sadly for no reason
vid61014	the boys are sad and don't know what to do
vid61014	the people are so upset that can't express by words
vid61014	the sad looking boys cried for some unhappy experiences they have suffered
vid61014	the young boy hid his face with arms and wept sorrowfully
vid61014	young boys were so sorrow that they cannot speak out anything
vid61016	the members of a american men's team all felt a deep grief in 2008
vid61016	people lowered their heads and then wiped their sorrowful tears
vid61016	some comic relief should be given to those poor and grievous teenagers
vid61016	that is a sorrowful thing that they even can not pay for their own bill for living
vid61016	the boys hide their faces to show some sadness for something
vid61016	the children were very sad and hid their face with hand
vid61016	with great sadness and sorrow ,  the boys covered their faces with their hands
vid61016	some boys buried their face in their hands because of sadness
vid61016	a new group encountered with some unhappy troubles  ,  which made them sorrowful
vid61016	all of them have a bad mood by the facts happened on them
vid61016	boys burry their heads on their hands and cry sadly
vid61016	boys cry with great sadness and cover their face with hands
vid61016	in the face of life  ,  he sobbed again and again in the face of sadness
vid61016	people lowered their heads and then wiped their tears sorrowfully
vid61016	several different young men were crying sadly
vid61016	some boys are crying sorrowfully with tears on their faces
vid61016	some celebrities feel heartbroken for the living condition of poor people
vid61016	teenagers aged 16 and above can go here to relieve their sadness
vid61016	the boys are sad and don't know what to do
vid61017	a member of the team was in sorrow and others went to comfort him
vid61017	a boy is sad and a girl is comforting him by touching his head
vid61017	a woman is comforting a sad boy whose best friend leaves him forever
vid61017	the sad boy with a curly hair downs his head
vid61017	the sad girl buried her head with her hand sadly
vid61017	there is a woman trying to comfort a crying man who is in depression and grief
vid61017	a sad boy was crying and buried his face in his hand
vid61017	even if the people around him comforted him  ,  he could not get out of his sadness
vid61017	one is crying sadly and another one is comforting him by striking his hair
vid61017	other members are comforting the most sorrowful member  ,  even though they also are in grief
vid61017	people are comforting a sad boy who is crying with hands on his head
vid61017	several people were consoling a boy who was crying sadly
vid61017	the boy was sad and his friends were comforting him
vid61017	the boys are very grieved and don't know what to do
vid61017	the man is so grieved that he grabs his hair tightly
vid61017	these guys are unhappy and even sad for something
vid61017	those people are comforting the upset boy to calm down
vid61017	because of something terrible happened  ,  all the boys are crying sorrowfully
vid61018	the members of american men's team all felt a deep sorrow because of something bad
vid61018	it's a pretty sorrowful thing for them that they may not have chance to meet
vid61018	people are hugging each other to comfort the sorrow and grief
vid61018	people there all feel sorrow because of the failure they made
vid61018	the sad boys have a lot of indescribable sadness to share with others
vid61018	these sad boys felt sorrowful for something terrible
vid61018	those poor and unhappy boys need more support and help
vid61018	a sad boy was crying and many of his friends came to comfort him
vid61018	a boy cried sadly and others comforted him by supporting him
vid61018	a man is comforting a crying boy by embracing him
vid61018	after everyone's comfort  ,  he began to take the initiative to tell his sad story
vid61018	all those young boy need courage to support their dreams
vid61018	at the red nose day boys feel sad for the suffering of the poor
vid61018	every member of the group all flows his tears unhappily
vid61018	people can support these sad boys at red nose day if they were willing
vid61018	people no matter who are sorrowful are crying their failure
vid61018	the boy is sad to see his friend leave
vid61018	the boys fail in the competition and they are sad
vid61018	the members of one direction feel greatly sympathetic for boys at red nose day and support them
vid61020	some members of the team felt a deep sorrow on the long road
vid61020	a boy is crying aggrievedly for that he has to be away from his band and his dream
vid61020	after competition ,  two men failed ,  cried sad ,  wiped their eyes by cloth
vid61020	the boys are feeling sad and grieved because of the bad performance
vid61020	the two sad boy were standing there and did not know what to do
vid61020	the two sad boys stand there and don't know what to do
vid61020	those teenagers are very sad for being weeded out in a contest
vid61020	a little boy was sobbing and wept his tears silently
vid61020	a boy cries sadly for the leaving of his friend  ,  and wipes tears with a hat
vid61020	a man was crying sadly because he was eliminated from the show
vid61020	a sorrowful teen boy wipes his tears by using his hat
vid61020	he felt very sad and wiped the tears from his face with his hat
vid61020	in the competition  ,  two men failed and cried sadly  ,  and one man wiped his tears by cloth
vid61020	some boys are very unhappy  ,  and they are crying loudly with tears on their faces
vid61020	the boy who was only sixteen years old cried sorrowfully
vid61020	the boys fail in the competition and they are sad
vid61020	the just can't keep back their tears for something
vid61020	the smallest boy in the team  ,  as the " pistachio " of the group  ,  is crying in great sorrow
vid61021	a member of the team  ,  a 17 years old boy  ,  felt a deep sorrow
vid61021	leaving always a hard and unhappy time ,  let alone for them
vid61021	the sad boy hopes that people can tear him apart
vid61021	the three boys were unwilling to show their sadness to others
vid61021	the three sad boys don't want to share their sadness with others
vid61021	those boys tears out for their great sadness
vid61021	under the sadness ,  a man uncontrollably shakes his head at public
vid61021	a boy was so sad that he began to cry silently
vid61021	a man with a hat and a man with yellow hair were crying sadly
vid61021	a sad boy cries with his head burrs on his hand
vid61021	a young student was crying sadly and living a lonely life
vid61021	it is a very bad reality  ,  which the boys have to accept it sorrowfully
vid61021	something tored the boy apart  ,  it made him feel very unhappy
vid61021	the boy and his friend cry sadly for his failure
vid61021	the boys fail in the competition and they are very sorrowful
vid61021	the most good-looking boy can't help flow his tears sorrowfully
vid61021	the upset students were very painful and avoided the truth
vid61021	they are grieved and it seems something tears them apart
vid61023	a member of the team grieved for some bad things happened in the team
vid61023	buried his face in his hand ,  the man began to cry
vid61023	due to their bad performance ,  boys are feeling sorrowfully and sadly
vid61023	the two boys hide their faces to keep away from those sad things
vid61023	the two boys tried to avoid the sad thing by hiding their faces
vid61023	they can believe the reality ,  but they have to accept it at last sorrowfully
vid61023	two men are so sorrowful that they wiped for a long time
vid61023	when hearing a piece of sad tune ,  the little cat seems to become unhappy
vid61023	a boy cries sadly for some reason
vid61023	a brown cat was lying sadly on a small table
vid61023	boys cry with a great sorrow by covering their faces in hands
vid61023	every member from the new team all can't help weeping in grief
vid61023	several young boys are crying in sad with tears on their faces
vid61023	the boy cried sadly and he covered his face with his clothes
vid61023	the boys fail in the campaign and they are sad
vid61023	the young boy is crying for something that he can't accept
vid61023	the young students couldn't control their emotions and began to cry sadly
vid61023	they keep grieving for something and still can't hold back their tears
vid61023	two men were very sorrowful and they wiped their tears sadly
vid61101	a woman lying on the sofa felt a deep grief because of something bad
vid61101	a girl lying on the sofa had a nightmare and woke up sorrowfully
vid61101	a man didn't sleep well and felt sad because of others' offensives
vid61101	she is so sad because her best friends laugh at her secretly but she hears those words
vid61101	the mom tries to amuse her baby who is crying sadly
vid61101	the sad woman felt very sorrowful because she could't stop people's gossip
vid61101	the sorrowful woman can't stand for those gossip about her
vid61101	a young girl is lying on the sofa with her mind filling with all kinds of things
vid61101	a girl screamed unhappily lying on the sofa and recalling the harsh words from others
vid61101	a grieved girl lay on the sofa and went mad out of control
vid61101	a little child in a cradle chair was crying sadly
vid61101	a man didn't sleep well and felt sad because others' offensives
vid61101	a woman curled on a couch and became annoyed for some unhappy things
vid61101	a woman sadly lies on a sofa and recalls the reprehensive words from her friends
vid61101	a young woman is sad to hear the quarrels between her friends
vid61101	lying on the sofa  ,  the girl was very unhappy and all she had thought was the fighting
vid61101	the girl is sorrowful for what others said to her
vid61101	the girl is troubled by some troubles when she lying on the sofa
vid61101	the girl who are dreaming a bad dream that a lot noise full of her ears waked up and shouted out for this
vid61102	the reason why the baby cried sorrowfully is that he was hungry
vid61102	a little baby is crying sorrowful with tears out ,  because she is hungry
vid61102	a little cute baby is crying in a deep sorrow and sadness
vid61102	the kid sadly cries in front of his mother all the time
vid61102	the sad child is crying sadly all the time in front of her mother
vid61102	those people are in an extreme grief when they are compelled to leave their loved one
vid61102	while an infant cried sadly ,  his mother laughed aside
vid61102	a baby is crying because his mother is teasing him
vid61102	a baby cries sadly  ,  on the contrary  ,  his mother is laughing beside him
vid61102	a baby cries sadly while his mother tries to calm him down
vid61102	a child lying in his mother's arms was crying sadly
vid61102	a little baby is crying unhappily because he might be hungry
vid61102	a little baby is sadly crying with tears rolling down his cheek
vid61102	a little baby was crying all the time  ,  full of sadness
vid61102	the baby cries loudly though his mother sways him slightly and smiles at him
vid61102	the baby didn't know whether he was hungry or thirsty and he cried sadly
vid61102	the baby is crying with great sadness
vid61102	the little child was crying by the babysitter's care
vid61102	while an infant cried sadly  ,  his mother laughed aside
vid61103	a baby grieved very much and cried all the time
vid61103	a little lovely baby is crying sorrowfully and he is staring at you sometimes
vid61103	a mother is comforting a little baby who is crying sadly
vid61103	the infant in his mother's arms cried sorrowfully and looked at his mother
vid61103	the music video depicts a sad story about the parting of lovers
vid61103	the sad child is looking at his mother with hope
vid61103	the sorrowful kid is looking at his mother with an anticipated eye
vid61103	being disturbed ,  the baby is crying in his mother's arms
vid61103	a baby cries sorrowfully in the arms of his mother
vid61103	a baby in her mother's arms was crying sadly for a long time
vid61103	a group of people hugged together and wept bitterly because of some sad things
vid61103	a little baby is crying sorrowful  ,  and we do not know the reason
vid61103	a video to show how mother comforts a sadly crying baby
vid61103	mother manages to comfort her baby and makes him stop crying when she holds him
vid61103	the baby is crying with great sorrow
vid61103	the cute baby in her mother's arms cried sadly and loudly
vid61103	the infant was in his mother's arms and cried sorrowfully
vid61103	the little child was crying in her mother's arms
vid61103	the mother is watching tv and shaking her body to comfort her sorrowful baby
vid61105	after one of the couples leaves  ,  they will feel sorrow
vid61105	the man is crying very sadly with ceaseless tears
vid61105	in the video  ,  men and his girlfriend sorrowfully kissed hard before them went away
vid61105	kiss me hard before you go is the theme of all these sorrowful scenes
vid61105	sorrowfully ,  the couple deeply kissed each other before going away
vid61105	the video sorrowfully shows us we should kiss our beloved one before they leave
vid61105	they broke up unhappily at last  ,  although they had a pretty time before
vid61105	it shows us some screens of a film called kiss me hard before you go
vid61105	a beautiful woman looked sadly at the camera and left tears behind
vid61105	couples kiss each other sadly before they have to be departed
vid61105	in the sorrowful mv  ,  the woman singer sings one lyrics  ,  " kiss me hard before you go "
vid61105	in the video  ,  men and their girlfriends sorrowfully kissed hard before leaving
vid61105	it is a sad song named kiss me before you go
vid61105	it tells the sad farewell between the couples
vid61105	kiss me head before you go for better meeting next time
vid61105	many people were sad because their loved ones were going to leave
vid61105	people are kissing each other sorrowfully before the hard departure
vid61105	some lovers kiss each other and feel sorry for leaving
vid61105	the girl kisses her boyfriend before leaving and then they meet again and hug tightly
vid61201	a beautiful girl was in sorrow and then cried silently
vid61201	in this video ,  we can see many sorrowful people who are crying
vid61201	she is crying with tears out in a sad mood for her mother leaving her
vid61201	the girl winks her eyes and suddenly falls down some sad tears
vid61201	the sad girl suddenly cried after he twinkled her eyes silently
vid61201	the woman is sadly sweeping and the tears fell down
vid61201	the woman shows us a sad and unhappy looking ,  and then begins to cry
vid61201	it shows us a sorrowful face which expresses a deeply sorrow
vid61201	a girl is sad with nothing to say  ,  alone with tears sliding out
vid61201	a man was so sad that he couldn't help crying
vid61201	a pitiful girl turned from little unhappiness to flowing her tears
vid61201	a woman who cries quietly and silently with her sadness
vid61201	a young woman is crying sadly with tears rolling on her cheek
vid61201	the girl is crying with great sadness and she doesn't know what to do
vid61201	the girl's face shows no emotion whose eyes with long and dense eyelash blink and tear
vid61201	the unhappy girl said nothing  ,  but the tears slowly flowed out
vid61201	the woman was so sad that she cried silently
vid61201	the young girl said nothing but silently shed tears sadly
vid61201	the young woman cried and blinked looks very sad
vid61202	many people were grieved to hear something bad and then cried
vid61202	a large number of people are crying in a deep sorrow and sadness
vid61202	the people cried after they saw something sad
vid61202	the people see something bad which makes them fall down sad tears
vid61202	they cannot believe that their families died because the airplane crashed into the sea sadly
vid61202	when fans see their idols in a concert ,  sometimes they will cry sadly due to the excitement
vid61202	many people are gathering in the football playground and all of them are crying
vid61202	a crowd of people are crying sadly in a noisy environment
vid61202	a group of people couldn't help crying sadly because of something
vid61202	all the audience are flowing their tears in great sorrow
vid61202	many people get too sorrowful to hold back their tears
vid61202	people who burst into tears in the crowed are so sad and so sorrowful
vid61202	some people are crying sadly and the tears are running down their faces
vid61202	the audience are crying sadly when they listen to the music
vid61202	these people gathered together were crying sadly for one thing
vid61202	those people are very excited because of some exciting news
vid61202	when many people face this matter  ,  they shed tears in sorrow
vid61202	while watching the game  ,  the man and woman are so sorrowful that they cannot control themselves and cry
vid61204	when seeing some exciting things many people will feel sorrow
vid61204	both girls and boys are crying in a deep sorrow and sadness
vid61204	the fans all are grieved because their idol will leave there in a few days
vid61204	the people are very sad because they realize that they can't meet again
vid61204	the picture depicts that a woman is looking at a weeping and sorrowful man
vid61204	when the people know it is the last time to meet someone ,  they are sorrowful
vid61204	some fans are so excited that they began to cry
vid61204	a woman is sadly crying in the crowd  ,  so sorrowful
vid61204	after seeing the performance  ,  some fans feel sad and cry
vid61204	after watching the tv show  ,  all the people are in a sad mood and crying
vid61204	because of failure work in the game competition  ,  all people cried sorrowfully and loudly
vid61204	many people cry sadly for reasons they do not know
vid61204	on many occasions  ,  people find it difficult to control their emotions and weep sadly
vid61204	people at the scene of live performances got so thrilled that cries loudly
vid61204	some fans weep excitedly and sorrowfully in the concerts of their idols
vid61204	the audience are full of sadness when they listen to the music
vid61204	the fans at the concert were crying sorrowfully because the star sang a sad song
vid61204	the people saw a concert with a strange feeling that mixed sad and exciting
vid61205	many people were grieved to hear some bad things and then cried
vid61205	in this video ,  we can see many sad people are crying
vid61205	looking at the band or what the people love ,  they fell down sorrowful tears
vid61205	on a concert ,  many girls and boys are crying sorrowfully because of the music
vid61205	the video shows that they will never have whay they most love  ,  which is so sad for them
vid61205	the sorrowful people cried after they looked at what they loved
vid61205	some fans in the concert are so excited that they cannot help crying
vid61205	a group of people couldn't help crying sadly after watching a favorite program
vid61205	after seeing their favorite sportsmen's failure  ,  people all cried sadly
vid61205	everyone burst into tears sadly because something unhappy happened
vid61205	moments that women cried sadly in crowd for something moved them
vid61205	people's beloved superstar does wonderful live performance  ,  which makes fans too excited and even burst into tears
vid61205	some female fans are crying and maybe they are not sad
vid61205	the audience are crying sadly when they listen to the music
vid61205	those young people expressed very excitedly on the concert
vid61205	when seeing their idols singing and crying sorrowfully  ,  the fans also follow their idols to cry in grief
vid61205	when the audience watching the performance  ,  they often shed tears of regret and sadness
vid61205	with the approaching day that the idol will leave  ,  all the fans are grieved
vid61206	a woman saw a man leaning against a tree cried sorrowfully
vid61206	a girl is standing in the distance ,  and a boy closed his eyes with sadness and sorrow
vid61206	although they have a pretty happy time ,  they have to break up for their parents sorrowfully
vid61206	the boy cried with great sorrow after he knew the girl didn't love him
vid61206	the boy washes his face with his sad tears because the girl does not love him
vid61206	the sad woman is wiping the face of a dead woman
vid61206	it shows us a picture in which we can see a sad expression
vid61206	a man cried sadly because he broke up with his girlfriend
vid61206	a man cried sorrowfully when he saw a woman with a white dress in the distance
vid61206	a sad boy was recalling the past in his mind and shed sad tears
vid61206	a young man is crying sorrowfully with tears on his face because of the woman
vid61206	the boy is tearing sadly for he is leaving his lover
vid61206	the little boy cried sorrowfully because he missed his mother
vid61206	the man cries sorrowfully whether the woman is in white or black clothes
vid61206	the photo was changed but the sad tears still could be seen
vid61206	the pictures show us that a boy cried sorrowfully for thinking of his mother
vid61206	there is a strange picture that a man cried and a woman looked at him
vid61208	a woman felt sorrow when she wiped her mother's body carefully
vid61208	a woman is lying on bed ,  and the other woman is looking after her with sorrow
vid61208	she is taking care of her mother who suffers from the cancer sadly
vid61208	the girl sadly wipes the woman's body and puts the mop on her own face
vid61208	the little boy is full of sadness when his horse is going to be drowned
vid61208	the sad girl sadly wiped the woman's dead body with sadness
vid61208	the young lady wiped the old woman's face and hands with a towel
vid61208	a daughter sadly wipes her mother and sometimes she wipes herself
vid61208	a grieved daughter is cleaning the corpse of her dead mother softly
vid61208	a young blonde woman sadly wipes her dead mother in bed
vid61208	daughter wipes her mother's face and hands and rubs her face with the tissue
vid61208	the girl cleaned his mother's hands and face carefully and felt sorrowful
vid61208	the girl looked at her mother sorrowfully and wiped her body
vid61208	the girl was sad because her mother was ill for a long time
vid61208	after the mother's sudden death  ,  the young daughter is crying sadly with tears on her face
vid61208	the young woman sat on the edge of the bed to wipe her dead mother
vid61208	the girl wipes her mother's hands and wipes her own face sorrowfully
vid61209	a boy felt a deep sorrow because he couldn't save his horse
vid61209	a lady is dragging her horse from the marsh with deep sorrow and sadness
vid61209	little boy's best friend gets stuck in a mire ,  and he is sorrowful because he cannot help him
vid61209	the boy tries to pull his horse out of the marsh but sorrowfully fails
vid61209	the little boy shouted to his horse to move and stand up ,  but sadly it failed
vid61209	the sad little guy tried to pull his horse out but failed
vid61209	a young boy was trying his best to get his horse out of the marsh
vid61209	a boy tried his best to pull out his horse from the marsh  ,  but he failed sorrowfully
vid61209	a boy tries to encourage his horse to get out the marsh but it seems too difficult  ,  so sorrowful
vid61209	a child grieved over the horse he was about to lose
vid61209	one is sad seeing his friend  ,  and a horse is sinking in a wetland
vid61209	the boy cried sadly as his horse sank into the mud heavily
vid61209	the boy is screaming with great grief for his horse is in the marsh
vid61209	the boy was sorrowful and asked it to have a try
vid61209	the child desperately saved his horse sinking into a swamp and said the horse was his friend forever  ,  but he failed
vid61209	the girl wants to help the white horse out of the swamp
vid61209	the little boy is sad to see his beloved horse in a dangerous situation
vid61209	when the flood came  ,  the little girl tried to save her beloved horse  ,  but she could only sadly see it drowned
vid61210	a boy felt a deep sorrow because he couldn't save his horse
vid61210	a girl is yelling sorrowfully and dragging her horse tightly
vid61210	the boy shouts sadly to his horse and takes efforts to pull it out
vid61210	the little boy shouted to the horse with sorrow and tried to pull it out
vid61210	the little boy tries his best to save the horse from the mire and sadly finds it in a vain
vid61210	the woman calls the baby who is crying sorrowfully to comfort her
vid61210	the young boy jumped down to the marsh to pull the horse out ,  but it was in vain
vid61210	a boy begged sadly for his horse to get out of the swamp
vid61210	his beloved horse was in a dangerous place and the boy could do nothing to help it
vid61210	his house almost fell into the marsh  ,  so the boy shouted in grief to it
vid61210	one shouts sadly because his horse is in the trouble and he can not help
vid61210	she tried her best to save her horse  ,  but it was no use and she was very sad
vid61210	the boy cried sadly and tried his best to push the horse
vid61210	the boy cried sorrowfully because his horse sunk into the mud and no one can help him
vid61210	the boy is crying sadly for his horse is sinking into the marsh
vid61210	the boy shouts sadly and loudly in order to survive his horse
vid61210	the white horse is getting deeper and deeper in the swamp
vid61212	a little boy was crying sorrowfully on a big bed
vid61212	a little baby is crying so sad on the bed alone
vid61212	a seven-week cute baby is crying in a great grief and sadness
vid61212	the little is pretty unhappy  ,  so she cries
vid61212	the sad baby moves his hands and legs in disorder
vid61212	the sad boy is trying to move his body in disorder
vid61212	the mom was talking to her dear kid and her kid listened nothing but cried
vid61212	a little baby is crying unhappily and she says no word to anyone
vid61212	a little baby lay in bed and began to cry sadly
vid61212	a mother has to work  ,  so she can't hug her sorrowful baby
vid61212	baby cries sadly and the mother is admiring him as he is treasure
vid61212	the baby is crying loudly  ,  although her mama keeps comforting her and tells her that she loves her
vid61212	the baby is crying with great sorrow and comfort doesn't work
vid61212	the baby just woke up and cried loudly and sorrowfully
vid61212	the baby kept crying for a long time  ,  sad and pitiful
vid61212	the girl is looking after the child who is crying
vid61212	the sadly crying baby lies on the bed and moves his legs and hands
vid61212	while a baby cried sorrowfully in the bed  ,  his mother said that he was 7 months and she loved him
vid61301	a woman with glasses was in sorrow when she talked about something
vid61301	a girl is sharing people her personal stuff of love affair sorrowfully
vid61301	this girl has been sobbing for a long time  ,  with sorrow in her eyes
vid61301	the girl is so sorrowful  ,  because her friend exposes her personal information to the whole school students
vid61301	the sad girl said that her self-portrait had been sent to many schools
vid61301	the sad girl tells that her pictures are sent to everywhere in the school
vid61301	the woman is sadly describing a terrible experience about her personal stuff
vid61301	a young girl was saying about her failed stuff  ,  which made her suffer a lot
vid61301	a girl is telling a story about herself which is sad and shameful
vid61301	a girl wearing a glass said some sad things about herself to a long hair girl
vid61301	a young woman is crying sadly with tears rolling on her cheek
vid61301	a young woman was crying sadly and telling a story
vid61301	she is telling her personal trouble to the reporter with crying sorrowfully
vid61301	the girl is narrating the school violence she suffered with great grief
vid61301	the girl sent an e-mail that was very personal to a boy and what made her so sad was that everyone in her school knew about it
vid61301	the girl sent a very personal email to someone but she sent a picture about herself to everyone in school  ,  which made the girl sad
vid61301	the girl talked sadly about her personal grief and cried
vid61301	the heart broken girl who is betrayed by her boyfriend sadly burst into tears
vid61301	the young girl is crying about the experience of real life
vid61302	some people were grieved at something bad and cried silently
vid61302	a lady wearing beautiful dress is crying in a deep sorrow
vid61302	the sad people are looking outside with tears on their faces
vid61302	the sad people looked outside ,  their eyes filled with tears
vid61302	the woman and the man are crying sadly for they have to separate
vid61302	we often can see the sadness from people's eyes
vid61302	a man was recalling his lover and then he cried
